28,60772,13,-1,0,0,45,-1
42,74680,14,1,0,2001,60,-1
29,141185,10,1,0,0,55,-1
38,204668,11,-1,0,0,25,-1
26,273792,10,1,0,0,20,-1
41,70037,10,1,0,3004,60,1
40,343068,10,-1,0,0,40,-1
36,177907,16,1,0,0,40,1
28,144063,9,1,0,0,40,-1
25,257574,13,-1,0,0,20,-1
42,67065,9,1,0,0,60,-1
32,183356,9,1,0,0,40,-1
32,152940,12,1,0,0,30,-1
37,227128,3,1,0,0,40,-1
39,45607,9,1,0,0,56,-1
49,155489,13,1,0,0,40,-1
28,230704,9,1,0,0,40,-1
24,267955,5,-1,0,0,20,-1
19,165115,9,-1,0,0,40,-1
31,49923,9,1,0,0,40,-1
40,272240,9,-1,0,0,40,-1
29,255476,4,1,0,0,30,-1
59,194290,9,1,0,0,48,-1
52,145548,12,1,0,0,40,1
27,175262,13,1,0,0,40,-1
45,37306,13,1,0,0,45,1
58,137547,13,1,0,0,40,-1
53,276515,13,1,0,0,40,-1
23,174626,9,1,0,0,25,-1
35,215310,7,1,0,0,40,-1
49,332355,9,1,0,0,40,-1
49,204057,12,-1,0,0,40,-1
25,391591,8,1,0,0,40,-1
47,169092,14,-1,0,0,50,1
28,230743,12,-1,0,0,40,-1
20,190963,10,-1,0,0,30,-1
74,204840,3,1,0,0,56,-1
19,169853,9,1,0,0,24,-1
28,212091,9,1,2580,0,40,-1
31,202822,10,-1,0,0,40,-1
61,226989,10,1,0,0,40,-1
30,140011,11,1,0,0,53,-1
20,432376,10,1,0,0,40,-1
35,90273,4,1,0,0,40,1
23,224424,13,1,0,0,40,-1
25,168943,13,-1,0,0,30,1
19,571853,9,1,0,0,30,-1
30,156464,14,1,0,0,45,1
26,108542,9,1,0,0,35,-1
34,194325,9,1,0,0,45,-1
49,114797,13,-1,0,0,40,-1
35,40135,10,1,0,2042,40,-1
38,204756,9,-1,0,0,40,-1
36,228190,9,1,0,0,20,-1
33,163392,9,1,0,0,48,1
54,138845,10,-1,0,0,40,-1
19,169853,9,1,0,0,40,-1
18,206359,6,1,0,0,40,-1
60,224097,9,1,0,0,40,-1
28,160786,9,1,0,0,40,-1
43,190044,9,1,0,0,40,-1
49,145290,3,1,0,0,40,-1
25,120268,13,1,0,0,70,-1
17,327434,6,1,0,0,20,-1
41,218302,13,1,0,0,60,1
30,1184622,10,1,0,0,35,-1
90,227796,14,1,20051,0,60,1
25,206343,9,1,0,0,40,-1
27,36851,11,1,0,0,35,-1
29,148550,9,1,0,0,40,-1
55,157079,10,1,0,0,40,1
31,142470,13,-1,0,0,40,-1
43,86750,11,1,0,0,99,-1
63,361631,14,-1,0,0,40,1
46,163229,4,1,0,0,40,-1
59,179594,9,1,0,0,40,-1
42,254773,13,-1,0,0,50,1
26,58065,13,-1,0,0,20,-1
26,205428,10,1,0,0,45,-1
20,41183,10,-1,0,0,30,-1
19,308064,9,-1,0,0,40,-1
61,173924,5,1,0,0,40,1
23,142547,9,1,0,0,40,-1
24,119704,9,-1,0,0,40,-1
35,275364,13,1,7430,0,40,1
42,207392,9,1,0,0,12,-1
31,147215,8,-1,0,0,21,-1
31,101562,9,-1,0,0,55,-1
63,216413,13,-1,0,0,25,-1
29,188986,11,-1,0,1590,64,-1
43,52849,13,1,0,0,40,-1
22,304710,13,-1,0,0,10,-1
17,265657,7,1,0,0,25,-1
23,258298,13,1,0,2231,40,1
35,360814,5,1,0,0,45,-1
32,53260,9,-1,0,0,28,-1
50,127315,13,1,15024,0,60,1
25,233777,9,1,0,0,40,-1
26,197530,14,-1,0,0,40,-1
32,340940,13,1,0,0,40,-1
29,88432,11,1,0,0,50,-1
57,183810,10,1,0,0,40,1
90,51744,14,1,0,0,50,1
35,175614,11,-1,0,0,40,1
31,235237,10,1,0,0,60,1
60,227266,9,-1,0,0,33,-1
21,146499,11,-1,0,1579,40,-1
71,337064,14,-1,0,0,40,-1
22,141003,11,1,0,0,30,-1
50,117791,9,-1,0,0,40,-1
37,172846,10,1,0,0,45,1
23,73514,9,-1,0,0,40,-1
74,211075,9,1,0,0,30,-1
67,197816,10,1,0,1844,70,-1
59,43221,10,1,0,0,43,1
28,183780,9,1,0,1740,40,-1
45,26781,9,1,0,0,40,-1
63,271550,10,1,0,0,20,-1
39,250157,13,-1,0,0,63,-1
33,913447,10,-1,0,0,40,-1
32,153078,13,1,0,0,40,-1
34,181091,13,1,0,1977,45,1
39,231491,9,1,0,0,40,-1
29,95423,14,1,0,0,36,-1
22,234663,9,1,0,0,40,-1
53,283602,13,-1,13550,0,43,1
46,328669,11,1,0,0,42,-1
51,143741,10,-1,0,0,40,1
44,83508,15,-1,2354,0,99,-1
56,81954,9,-1,0,0,40,-1
27,261375,13,-1,0,0,40,-1
52,310045,5,-1,0,0,30,-1
39,316211,13,1,0,0,40,1
45,88564,10,1,7688,0,40,1
37,61299,10,1,0,0,45,-1
33,113364,9,1,0,0,40,-1
35,476573,9,-1,0,0,4,-1
46,267107,3,-1,0,0,45,-1
35,48123,8,-1,0,0,50,-1
33,214635,9,1,0,0,50,-1
48,115585,13,1,0,0,40,-1
32,194141,9,1,0,0,50,-1
18,23233,6,1,0,0,40,-1
20,89991,10,-1,0,0,32,-1
35,101709,9,1,0,0,60,-1
19,237455,9,-1,0,0,25,-1
21,206492,9,-1,0,0,40,-1
56,28729,7,-1,0,0,40,-1
28,153475,13,-1,0,0,16,-1
45,275517,9,-1,0,0,40,-1
32,128002,11,-1,0,0,45,-1
44,175485,13,1,0,0,12,-1
55,189664,9,1,0,0,40,1
34,209808,10,1,0,0,40,1
33,176992,14,1,0,0,40,1
36,154669,13,1,0,0,55,-1
25,191271,9,-1,0,0,40,-1
28,375482,13,1,0,0,40,-1
39,102953,13,1,7298,0,55,1
53,169182,6,-1,0,0,40,-1
47,184005,9,-1,3325,0,45,-1
49,30751,11,1,0,0,60,-1
22,145477,9,1,0,0,40,-1
31,91964,10,1,0,0,40,-1
44,49249,10,1,0,0,80,-1
19,218956,9,1,0,0,40,-1
37,241306,9,1,0,0,40,-1
60,251572,9,1,0,0,35,-1
23,319842,10,1,0,0,25,-1
44,332401,15,1,99999,0,65,1
54,182388,9,-1,0,0,35,-1
23,205939,9,1,0,0,38,-1
21,203914,10,-1,0,0,10,-1
19,156294,10,1,0,0,25,-1
51,254211,13,1,0,0,20,1
41,151504,13,1,7688,0,50,1
61,85548,10,1,15024,0,18,1
19,30800,6,-1,0,0,40,-1
22,131230,13,1,0,0,40,-1
22,61850,9,-1,0,0,40,-1
49,227800,4,1,0,0,32,-1
35,133454,6,1,0,0,50,-1
38,104094,10,1,0,0,40,-1
29,105422,9,1,0,0,40,1
56,142182,11,1,0,0,45,1
41,336643,10,-1,0,0,80,-1
62,200577,14,1,0,0,45,1
27,208703,9,1,0,0,40,-1
55,193895,9,-1,0,0,40,-1
25,272428,9,1,4416,0,42,-1
33,56701,13,1,15024,0,75,1
26,288592,9,-1,0,0,40,-1
43,266439,9,1,0,0,45,-1
53,276868,14,1,0,0,40,1
43,131435,13,-1,0,0,40,-1
56,175127,9,1,0,0,35,-1
25,277444,13,1,0,0,50,-1
60,63296,14,1,0,0,40,-1
28,96337,10,-1,0,0,40,-1
21,221955,9,1,0,0,40,-1
40,197923,13,-1,2977,0,40,-1
29,632593,9,1,0,0,40,-1
20,205970,10,-1,0,0,25,-1
25,139730,9,1,0,0,80,1
18,201901,7,-1,0,0,10,-1
32,230224,12,1,0,0,35,-1
27,113464,2,1,0,0,35,-1
48,94461,9,-1,0,0,16,-1
20,271379,10,-1,0,0,25,-1
55,231738,9,-1,0,0,40,-1
33,198183,13,-1,0,0,50,1
21,140764,10,-1,0,0,12,-1
43,183479,9,1,0,0,30,-1
35,165767,10,1,0,0,40,-1
39,139364,13,1,0,0,35,1
19,227491,9,-1,0,0,40,-1
25,222254,9,-1,0,0,40,-1
44,193494,10,1,0,0,72,1
27,29261,12,1,0,0,40,-1
39,174368,9,-1,0,0,40,1
69,108196,6,1,0,0,40,-1
34,110622,13,-1,0,0,40,-1
20,201680,10,1,0,0,35,-1
37,130277,3,-1,0,0,40,-1
43,98130,13,-1,0,0,39,-1
62,235521,9,1,0,0,48,-1
34,595000,14,-1,0,0,40,1
31,349148,10,1,0,0,48,-1
42,117583,16,-1,8614,0,60,1
26,164583,9,-1,0,0,30,-1
39,340091,10,-1,0,0,75,-1
25,49092,13,1,0,0,40,-1
54,186884,10,1,0,0,30,-1
44,167265,14,1,0,0,60,1
34,34104,14,1,7688,0,38,1
21,265116,10,1,0,0,40,-1
50,128378,3,1,0,0,55,-1
33,158416,9,1,0,0,40,-1
40,169878,12,-1,0,0,40,1
44,296728,14,1,0,0,40,1
33,342458,12,1,0,0,56,-1
21,38771,10,1,0,0,40,-1
35,269300,13,-1,0,0,60,-1
43,111483,10,1,7298,0,40,1
57,199114,6,1,0,0,30,-1
51,33863,14,1,0,0,45,-1
29,132874,9,1,0,0,40,-1
51,277024,9,1,0,0,40,-1
35,112160,9,1,0,0,40,-1
18,703067,7,1,0,0,20,-1
58,127264,6,1,0,0,50,-1
57,257200,10,1,0,0,40,1
19,57206,9,-1,0,0,20,-1
37,201319,10,-1,0,0,40,-1
38,114079,9,1,0,0,44,-1
45,230979,10,-1,0,0,40,-1
27,292472,10,1,0,0,40,1
64,286732,4,-1,0,0,40,-1
38,134444,10,1,0,0,72,-1
30,172403,9,1,0,0,30,-1
46,191357,13,1,0,0,40,-1
18,279288,6,-1,0,0,30,-1
60,389254,9,1,0,0,40,1
30,303867,9,1,0,0,44,-1
47,164113,10,1,7688,0,40,1
39,111499,13,-1,0,0,40,-1
42,266084,10,1,7298,0,45,1
27,61580,10,-1,0,0,40,-1
44,231348,10,1,0,0,40,-1
33,164748,13,1,0,0,40,-1
54,205337,13,1,0,0,50,1
58,54566,10,1,0,0,35,-1
45,34419,13,1,0,0,30,-1
59,116442,10,1,0,0,50,-1
29,290740,12,-1,0,0,50,-1
27,255582,9,-1,0,0,40,-1
44,112517,14,1,0,0,20,1
44,169397,9,1,0,0,40,1
33,172664,10,1,0,0,70,1
27,329005,9,1,0,0,40,-1
33,123253,13,1,0,0,55,1
55,81865,11,-1,0,0,40,-1
32,173314,11,1,0,0,60,-1
31,34572,11,1,0,0,45,-1
57,159028,15,1,99999,0,60,1
30,149184,13,1,0,0,45,1
78,363134,9,-1,0,0,1,-1
28,308709,13,-1,0,0,48,-1
30,257295,10,1,0,2258,40,-1
29,168479,14,1,0,0,40,1
66,142501,9,-1,0,0,3,-1
60,338345,9,1,0,0,45,1
31,177675,13,1,0,0,40,-1
26,262617,9,1,2597,0,40,-1
24,200997,9,1,0,0,45,-1
29,176683,13,1,0,0,50,1
44,376072,9,1,0,0,45,1
34,177675,13,1,0,0,55,1
59,348430,13,1,0,1902,43,1
23,320451,13,1,0,0,24,-1
23,38151,7,1,0,0,40,-1
55,123382,11,-1,0,0,35,-1
39,151029,9,1,0,0,40,1
39,484475,7,1,0,0,40,-1
57,329792,4,1,0,0,75,-1
35,148903,9,-1,0,0,40,-1
39,301614,11,1,0,0,48,1
47,176319,9,-1,0,0,38,1
53,53197,16,1,0,0,50,1
23,291407,10,1,0,0,25,-1
35,204527,14,1,0,0,50,1
44,476391,10,-1,0,0,40,-1
28,224964,9,-1,0,0,25,-1
26,306225,13,-1,0,0,40,-1
23,292023,9,1,0,0,45,-1
32,94041,9,1,0,0,25,-1
49,187563,10,1,0,0,50,1
36,176101,10,1,2174,0,60,-1
36,749105,9,-1,0,0,36,-1
41,230020,3,1,0,0,40,-1
21,216070,12,-1,0,0,46,1
54,105010,13,1,0,0,40,1
43,198203,10,-1,0,0,40,-1
35,215419,10,-1,0,0,40,-1
31,120460,10,1,0,0,50,1
46,199316,10,1,0,0,40,-1
46,146919,9,-1,0,0,40,-1
56,174744,9,1,0,0,40,-1
45,189564,14,-1,0,0,1,-1
21,249957,9,1,0,0,40,-1
51,146574,14,1,0,0,50,1
47,156417,10,1,0,0,20,-1
42,236110,3,1,0,0,40,-1
19,63363,10,-1,0,0,30,-1
25,190107,13,1,0,0,40,-1
37,126569,14,1,0,0,60,1
35,176756,8,1,0,0,40,-1
40,115161,9,1,0,0,30,-1
57,138892,7,1,0,0,15,-1
38,256864,9,1,0,0,50,1
48,265083,6,-1,0,0,38,-1
34,249948,10,-1,0,0,34,-1
46,31141,10,1,0,0,40,-1
30,164190,9,1,0,0,38,-1
45,67544,14,1,0,0,50,-1
32,174789,13,1,0,0,50,1
35,199753,9,1,0,0,48,-1
62,122246,10,-1,8614,0,39,1
56,188166,9,1,0,0,40,-1
50,96586,11,1,0,0,40,-1
25,189590,13,1,0,0,40,-1
41,140590,10,1,0,0,33,-1
35,255702,9,-1,0,0,27,-1
33,260782,10,1,0,0,41,1
38,169926,12,-1,0,1902,40,1
37,151322,13,1,0,0,40,-1
56,192869,9,1,0,0,40,1
19,93604,4,1,0,1602,32,-1
31,86958,5,-1,0,0,40,-1
53,228723,9,1,0,0,40,1
33,192644,9,1,0,0,35,-1
72,284080,2,1,0,0,40,-1
54,43269,9,1,0,0,50,1
30,190040,13,-1,0,0,40,-1
51,306108,16,1,0,0,40,1
30,220148,9,1,0,1848,50,1
30,381645,13,1,0,0,50,-1
32,216361,10,1,0,0,16,-1
30,213722,10,1,0,0,50,1
35,112271,14,1,0,0,40,-1
40,208277,10,-1,0,0,44,1
38,352628,13,-1,0,0,40,-1
19,129620,6,-1,0,0,30,-1
32,249550,10,1,0,0,44,-1
49,178749,14,-1,0,0,40,-1
76,173542,13,1,0,0,10,-1
60,167670,13,1,0,0,35,-1
60,81578,5,1,0,0,40,-1
55,160662,16,1,0,0,80,1
41,163322,13,-1,0,0,30,-1
24,152189,9,1,0,0,40,-1
53,106176,14,1,7298,0,60,1
69,159191,10,-1,0,810,38,-1
71,250263,10,1,3432,0,30,-1
41,78410,9,-1,0,0,40,1
32,131379,9,-1,0,0,40,-1
45,166929,7,1,0,0,40,-1
59,380357,13,1,0,0,40,-1
31,79190,9,-1,0,0,35,-1
40,342164,9,-1,0,0,37,-1
44,182616,11,1,0,0,40,1
63,339473,10,-1,0,0,60,-1
31,381153,10,1,15024,0,56,1
51,300816,13,1,0,0,20,-1
51,240988,7,1,0,0,40,-1
23,149224,9,1,0,0,40,-1
49,168216,4,1,0,0,48,-1
56,286487,9,1,2885,0,45,-1
39,305597,9,1,0,0,40,1
39,109766,15,1,15024,0,50,1
30,188798,9,-1,0,0,40,-1
43,240170,13,1,0,0,50,-1
31,459465,10,1,0,0,50,-1
44,162506,14,1,0,0,35,-1
43,145441,15,1,0,0,30,1
37,129573,16,1,0,0,72,1
41,27444,10,1,0,0,46,1
43,195258,9,1,0,0,40,1
47,55272,10,1,0,0,40,1
38,164526,15,1,0,2824,45,1
46,27802,11,1,0,0,40,-1
19,165289,10,-1,0,0,40,-1
19,274657,3,1,0,0,50,-1
24,317175,13,1,0,0,45,1
39,163237,10,1,0,0,65,-1
37,170408,11,-1,0,0,30,-1
28,55950,13,-1,0,0,40,-1
40,76625,9,1,0,0,40,-1
27,366066,12,-1,0,0,40,-1
22,349368,9,-1,0,0,40,-1
21,286824,10,1,0,0,12,-1
32,373263,9,-1,0,0,40,-1
20,161978,9,1,0,0,40,-1
45,543922,14,1,14344,0,48,1
46,109089,15,1,0,0,40,1
46,110151,11,-1,0,0,45,-1
26,34110,10,1,0,0,44,-1
47,118506,13,1,0,0,60,-1
22,117789,10,-1,0,0,10,-1
34,353881,9,1,0,0,60,-1
49,200471,2,1,0,0,40,-1
20,258517,10,1,0,0,25,-1
28,190367,9,1,0,0,45,-1
30,174704,7,1,0,0,40,-1
23,179413,9,1,0,0,40,-1
20,329530,5,1,0,0,40,-1
31,273818,10,1,0,0,55,-1
46,256522,2,1,0,0,40,-1
42,196001,9,-1,0,0,40,-1
60,282660,4,1,0,0,40,-1
30,72630,13,1,0,0,50,-1
27,50295,10,1,0,0,48,-1
20,203240,5,-1,0,0,32,-1
56,172618,13,1,7688,0,40,1
41,202168,10,1,0,0,60,1
61,176839,9,1,0,0,40,-1
47,176140,9,-1,0,0,40,1
60,39952,5,1,2228,0,37,-1
33,292465,5,1,0,0,50,-1
40,161285,10,-1,0,0,25,-1
48,355320,13,1,0,0,45,1
56,182460,9,1,0,0,40,1
50,69345,11,1,3103,0,55,1
57,102058,14,1,0,0,40,1
20,165804,10,-1,0,0,40,-1
46,318259,11,-1,0,0,36,-1
21,117606,10,-1,0,0,40,-1
37,170718,9,1,0,0,40,-1
42,413297,10,1,0,0,40,-1
20,190457,9,-1,0,0,30,-1
54,88278,16,1,0,1977,50,1
32,217296,9,-1,4064,0,22,-1
62,97231,10,-1,0,0,1,-1
50,123429,10,1,0,0,40,1
