59,159937,9,1,0,0,48,-1
44,343591,9,-1,14344,0,40,1
53,346253,9,-1,0,0,35,-1
49,268234,9,1,0,0,40,1
33,202051,14,1,0,0,50,-1
30,54334,5,1,0,0,40,-1
43,410867,16,-1,0,0,50,1
57,249977,11,1,0,0,40,-1
37,286730,10,-1,0,0,40,-1
28,212563,10,-1,0,0,25,-1
30,117747,9,-1,0,1573,35,-1
34,226296,13,1,0,0,40,1
29,115585,10,1,0,0,50,-1
48,191277,16,1,0,1902,60,1
37,202683,10,1,0,0,48,1
48,171095,12,-1,0,0,40,-1
32,249409,9,1,0,0,40,-1
76,124191,14,1,0,0,40,1
44,198282,13,1,15024,0,60,1
47,149116,14,-1,0,0,50,-1
20,188300,10,-1,0,0,40,-1
29,103432,9,1,0,0,40,-1
32,317660,9,1,7688,0,40,1
17,304873,6,-1,34095,0,32,-1
30,194901,7,1,0,0,40,-1
31,189265,9,-1,0,0,40,-1
42,124692,9,1,0,0,40,-1
24,432376,13,1,0,0,40,-1
38,65324,15,1,0,0,40,1
56,335605,9,1,0,1887,50,1
28,377869,10,-1,4064,0,25,-1
36,102864,9,-1,0,0,40,-1
53,95647,5,1,0,0,50,-1
56,303090,10,1,0,0,50,-1
49,197371,11,1,0,0,40,1
55,247552,10,1,0,0,56,-1
22,102632,9,1,0,0,41,-1
21,199915,10,-1,0,0,40,-1
40,118853,13,1,0,0,60,-1
30,77143,13,1,0,0,40,-1
29,267989,13,1,0,0,50,1
19,301606,10,1,0,0,35,-1
47,287828,13,-1,0,0,40,1
20,111697,10,-1,0,1719,28,-1
31,114937,12,1,0,0,40,1
35,129305,9,1,0,0,40,-1
39,365739,10,1,0,0,40,-1
28,69621,12,-1,0,0,60,-1
24,43323,9,-1,0,1762,40,-1
38,120985,9,1,4386,0,35,-1
37,254202,13,1,0,0,50,-1
46,146195,12,-1,0,0,36,-1
38,125933,14,1,0,0,40,1
43,56920,9,1,0,0,60,-1
27,163127,11,-1,0,0,35,-1
20,34310,10,1,0,0,20,-1
49,81973,10,1,0,0,40,1
61,66614,9,1,0,0,40,-1
27,232782,10,-1,0,0,40,-1
19,316868,10,1,0,0,30,-1
45,196584,11,-1,0,1564,40,1
70,105376,10,1,0,0,40,-1
31,185814,9,-1,0,0,30,-1
22,175374,10,1,0,0,24,-1
36,108293,9,-1,0,0,24,-1
64,181232,7,1,0,2179,40,-1
43,174662,10,-1,0,0,40,-1
47,186009,10,-1,0,0,38,-1
34,198183,9,-1,0,0,40,-1
33,163003,13,-1,0,0,40,-1
21,296158,9,1,0,0,35,-1
52,252903,9,1,0,0,45,1
48,187715,9,1,0,0,46,-1
23,214542,13,1,0,0,40,-1
71,494223,10,1,0,1816,2,-1
29,191535,9,1,0,0,60,-1
42,228456,13,1,0,0,50,-1
68,38317,2,-1,0,0,20,-1
25,252752,9,-1,0,0,40,-1
44,78374,14,-1,0,0,40,-1
28,88419,9,-1,0,0,40,-1
45,201080,14,1,0,0,40,1
36,207157,10,-1,0,0,40,-1
39,235485,12,1,0,0,42,-1
46,102628,14,1,0,0,40,-1
18,25828,7,1,0,0,16,-1
66,54826,11,-1,0,0,20,-1
27,124953,9,1,0,1980,40,-1
28,175325,9,1,0,0,40,-1
51,96062,10,1,0,1977,40,1
27,428030,13,1,0,0,50,-1
28,149624,13,1,0,0,40,1
27,253814,9,-1,0,0,25,-1
21,312956,9,1,0,0,40,-1
34,483777,9,1,0,0,40,-1
18,183930,9,1,0,0,12,-1
33,37274,13,1,0,0,65,-1
44,181344,10,1,0,0,38,1
43,114580,10,-1,0,0,40,-1
30,633742,10,1,0,0,45,-1
40,286370,4,1,0,0,40,1
37,29054,10,1,0,0,42,1
34,304030,9,1,0,0,40,-1
41,143129,13,-1,0,0,40,-1
53,135105,13,-1,0,0,50,-1
31,99928,14,-1,0,0,50,-1
58,109567,16,1,0,0,1,1
38,155222,10,-1,0,0,28,-1
24,159567,10,1,0,0,40,-1
41,523910,13,1,0,0,40,-1
47,120939,10,1,0,0,45,-1
41,130760,13,1,0,0,24,-1
23,197387,3,1,0,0,40,-1
36,99374,10,1,0,0,40,-1
40,56795,14,-1,14084,0,55,1
35,138992,14,1,7298,0,40,1
24,32921,9,1,0,0,40,-1
26,397317,14,-1,0,1876,40,-1
19,170653,9,1,0,0,40,-1
51,259323,13,1,0,0,50,1
42,254817,10,-1,0,1340,40,-1
37,48211,9,-1,0,0,35,-1
18,140164,7,-1,0,0,40,-1
36,128757,13,1,7298,0,36,1
35,36270,9,1,0,0,60,-1
58,210563,9,-1,15024,0,35,1
17,65368,7,-1,0,0,12,-1
44,160943,9,1,0,0,40,-1
37,208358,9,1,0,0,40,1
35,153790,10,-1,0,0,40,-1
60,85815,9,1,0,0,40,-1
54,125417,4,1,0,0,40,1
37,635913,13,1,0,0,60,1
50,313321,12,-1,0,0,40,-1
38,182609,13,1,0,0,50,-1
45,109434,13,1,0,0,55,-1
25,255004,6,1,0,0,40,-1
31,197860,10,1,0,0,40,-1
64,187656,2,1,0,0,40,-1
90,51744,9,1,0,2206,40,-1
54,176681,9,1,0,0,20,-1
53,140359,1,-1,0,0,35,-1
18,243313,9,-1,0,0,40,-1
60,24215,6,-1,0,0,10,-1
66,167687,9,1,1409,0,50,-1
75,314209,11,-1,0,0,20,-1
65,176796,9,-1,0,0,40,-1
35,538583,7,1,3674,0,40,-1
41,130408,9,-1,0,0,38,-1
25,159732,10,1,0,0,42,-1
33,110978,10,-1,0,0,40,-1
28,76714,15,1,0,0,55,1
59,268700,9,1,0,0,40,-1
40,170525,10,-1,0,0,38,-1
41,180138,13,1,0,0,50,1
38,115076,14,1,0,0,70,1
23,115458,9,1,0,0,40,-1
40,347890,13,1,0,0,40,1
41,196001,9,-1,0,0,20,-1
24,273905,12,1,0,0,50,-1
20,119156,10,1,0,0,20,-1
38,179488,10,1,0,1741,40,-1
56,203580,9,1,0,0,35,-1
58,236596,9,1,0,0,45,1
32,183916,9,-1,0,0,34,-1
40,207578,12,1,0,1977,60,1
45,153141,9,1,0,0,40,-1
41,112763,15,-1,0,0,40,1
42,390781,13,-1,0,0,40,-1
59,171328,6,-1,0,0,30,-1
19,27382,10,1,0,0,40,-1
58,259014,10,1,0,0,20,-1
42,303044,9,1,0,0,40,1
20,117789,9,-1,0,0,40,-1
32,172579,9,-1,0,0,30,-1
45,187666,11,-1,0,0,45,-1
50,204518,4,1,0,0,40,-1
36,150042,13,-1,0,0,40,-1
45,98092,9,1,0,0,60,-1
17,245918,7,1,0,0,12,-1
59,146013,10,1,4064,0,40,-1
26,378322,7,1,0,0,40,-1
37,257295,10,1,0,0,75,1
19,218956,10,1,0,0,24,-1
64,21174,9,1,0,0,40,1
33,185480,13,-1,0,0,45,-1
33,222205,9,-1,0,0,40,1
61,69867,9,1,0,0,40,1
17,191260,5,1,1055,0,24,-1
50,30653,14,1,2407,0,98,-1
27,209109,14,1,0,0,35,-1
30,70377,9,-1,0,0,40,-1
43,477983,9,1,0,0,40,-1
44,170924,10,1,7298,0,40,1
35,190174,10,-1,0,0,40,-1
25,193787,10,-1,0,0,40,-1
24,279472,10,-1,7298,0,48,1
22,34918,13,-1,0,0,15,-1
42,97688,10,1,5178,0,40,1
34,175413,12,-1,0,0,45,-1
60,173960,13,-1,0,0,42,-1
21,205759,9,1,0,0,40,-1
57,425161,14,1,15024,0,40,1
41,220531,15,1,0,0,60,1
50,176609,10,1,0,0,45,-1
25,371987,13,-1,0,0,40,-1
50,193884,4,1,0,0,40,-1
36,200352,13,1,0,0,45,-1
31,127595,9,-1,0,0,40,-1
29,220419,13,1,0,0,56,-1
21,231931,10,1,0,0,45,-1
27,248402,13,-1,0,0,40,-1
65,111095,9,1,0,0,16,-1
37,57424,13,-1,0,0,60,-1
39,157443,14,-1,3464,0,40,-1
24,278130,9,1,0,0,40,-1
38,169469,9,1,0,0,80,-1
48,146268,13,1,7688,0,40,1
21,153718,10,-1,0,0,25,-1
31,217460,9,1,0,0,45,1
55,238638,9,1,4386,0,40,1
24,303296,10,-1,0,0,40,-1
43,173321,9,-1,0,0,40,-1
26,193945,12,1,0,0,45,-1
46,83082,12,-1,0,0,33,-1
35,193815,12,1,0,0,40,1
41,34987,10,1,0,0,54,1
26,59306,13,1,0,0,40,-1
34,142897,14,1,7298,0,35,1
19,860348,10,-1,0,0,25,-1
36,205607,13,-1,0,0,40,1
22,199698,10,1,0,0,15,-1
24,191954,10,1,0,0,40,-1
77,138714,10,1,0,0,40,-1
22,399087,3,-1,0,0,40,-1
29,423158,10,-1,0,0,40,-1
62,159841,9,-1,0,0,24,-1
39,174308,9,1,0,0,40,-1
43,50356,10,1,0,1485,50,-1
35,186110,9,1,0,0,45,-1
29,200381,7,-1,0,0,40,-1
76,174309,14,1,0,0,10,-1
63,78383,9,1,0,0,45,-1
23,211601,11,-1,0,0,15,-1
43,187728,10,-1,0,1887,50,1
58,321171,9,1,0,0,40,-1
66,127921,9,1,2050,0,55,-1
41,206565,10,1,0,0,45,-1
26,224563,13,1,0,0,40,-1
47,178686,11,1,0,0,40,-1
55,98545,6,1,0,0,40,-1
53,242606,9,1,0,0,40,-1
17,270942,3,1,0,0,48,-1
30,94235,9,1,0,0,40,-1
49,71195,14,1,0,0,60,-1
19,104112,9,1,0,0,30,-1
45,261192,9,1,0,0,40,-1
26,94936,12,1,0,0,40,-1
38,296478,11,1,7298,0,40,1
36,119272,9,1,7298,0,40,1
33,85043,9,1,0,0,20,-1
22,293364,10,-1,0,0,40,-1
43,241895,13,1,0,0,42,-1
67,36135,7,1,0,0,8,-1
30,151989,11,-1,0,0,40,-1
56,101128,12,1,0,0,25,-1
31,156464,13,1,0,0,25,-1
33,117963,13,1,0,0,40,1
26,192262,9,1,0,0,40,-1
33,111363,13,1,0,0,40,1
46,329752,7,1,0,0,30,-1
59,372020,13,1,0,0,40,1
38,95432,9,1,0,0,40,1
65,161400,7,1,0,0,40,-1
40,96129,11,1,0,0,40,1
42,111949,9,-1,0,0,35,-1
26,117125,5,1,0,0,40,-1
36,348022,6,-1,0,0,24,-1
62,270092,14,1,0,0,40,1
43,180609,13,1,0,0,45,-1
43,174575,13,1,0,1564,45,1
22,410439,9,1,0,0,55,-1
28,92262,9,1,0,0,40,-1
56,183081,10,1,0,0,45,-1
22,362589,12,-1,0,0,15,-1
57,212448,13,-1,0,0,45,1
39,481060,9,-1,0,0,40,-1
26,185885,10,-1,0,0,15,-1
17,89821,7,1,0,0,10,-1
40,184018,11,1,0,0,38,1
45,256649,9,1,0,0,40,-1
44,160323,9,1,0,0,40,-1
20,350845,10,-1,0,0,10,-1
33,267404,9,-1,0,0,40,-1
23,35633,10,1,0,0,40,-1
46,80914,14,1,0,0,30,-1
38,172927,9,1,0,0,50,-1
54,174319,9,1,0,0,40,-1
46,214955,3,-1,0,2339,45,-1
25,344991,10,1,0,0,40,-1
46,108699,10,-1,0,0,40,-1
36,117312,10,-1,0,0,40,-1
23,396099,9,-1,0,0,25,-1
29,134152,9,1,0,0,40,-1
44,162028,10,-1,0,2415,6,1
19,25429,10,-1,0,0,16,-1
19,232392,9,-1,0,0,40,-1
35,220098,9,-1,0,0,40,1
27,301302,13,1,0,0,50,-1
46,277946,12,1,0,0,40,-1
34,98101,13,1,7688,0,45,1
34,196164,9,-1,0,0,35,-1
44,115562,10,1,0,0,40,-1
45,96975,10,-1,0,0,40,-1
20,137300,9,-1,0,0,35,-1
25,86872,13,1,0,0,55,1
52,132178,13,1,0,0,50,1
20,416103,10,1,0,0,40,-1
28,108574,10,-1,0,0,40,-1
50,288353,13,1,0,0,40,1
34,227689,11,-1,0,0,64,-1
28,166481,4,1,0,2179,40,-1
41,445382,14,1,0,1977,65,1
28,110145,9,1,0,0,40,-1
46,317253,9,1,0,0,25,-1
28,123147,10,-1,0,1887,40,1
32,364657,10,1,0,0,50,-1
41,42346,10,-1,0,0,24,-1
24,241951,9,-1,0,0,40,-1
33,118500,10,-1,0,0,40,-1
46,188386,16,1,15024,0,60,1
31,1033222,10,1,0,0,40,-1
35,92440,8,1,0,0,50,1
52,190762,2,1,0,0,40,-1
30,426017,7,-1,0,0,19,-1
34,243867,7,1,0,0,40,-1
34,240283,9,-1,0,0,40,-1
20,61777,10,1,0,0,30,-1
17,175024,7,1,2176,0,18,-1
32,92003,13,-1,0,0,40,1
29,188401,9,1,0,0,40,-1
33,228528,6,-1,0,0,35,-1
25,133373,9,1,0,0,60,-1
36,255191,14,1,0,1408,40,-1
23,204653,9,1,0,0,72,-1
63,222289,9,1,0,0,40,1
47,287480,14,1,0,0,40,-1
80,107762,9,1,0,0,24,-1
17,202521,7,1,0,0,40,-1
40,204116,13,-1,2174,0,40,-1
30,29662,12,-1,0,0,25,1
27,116358,10,1,0,1980,40,-1
33,208405,14,1,0,0,50,1
34,284843,9,1,594,0,60,-1
34,117018,10,-1,0,0,40,-1
23,81281,10,1,0,0,40,-1
42,340148,10,-1,0,0,40,-1
29,363425,13,1,0,0,40,-1
45,45857,9,-1,0,0,28,-1
24,191073,9,1,0,0,40,-1
44,116632,10,1,0,0,40,1
27,405855,5,1,0,0,40,-1
20,298227,10,1,0,0,35,-1
44,290521,9,-1,0,0,40,-1
51,56915,9,1,0,0,40,-1
20,146538,9,1,0,0,40,-1
17,258872,7,-1,0,0,5,-1
19,206399,9,-1,0,0,40,-1
45,197332,10,1,0,0,55,1
60,245062,9,1,0,0,40,1
42,197583,12,1,0,0,40,1
44,234885,9,-1,0,0,40,1
40,72887,11,1,0,0,40,1
30,180374,9,-1,0,0,40,-1
38,351299,10,1,0,0,50,-1
23,54012,9,1,0,0,60,-1
32,115745,10,1,0,0,40,-1
44,116632,12,1,0,0,40,-1
54,288825,9,1,0,0,40,-1
32,132601,13,1,0,0,50,-1
50,193374,2,1,0,0,40,-1
24,170070,13,-1,0,0,20,-1
37,126708,9,-1,0,0,60,-1
52,35598,9,1,0,0,40,-1
38,33983,10,1,0,0,40,-1
49,192776,14,1,0,1977,45,1
30,118551,13,-1,0,0,16,1
60,201965,10,1,0,0,40,1
22,139883,10,1,0,0,40,-1
35,285020,9,1,0,0,40,-1
30,303990,9,1,0,0,60,-1
67,49401,11,-1,0,0,24,-1
46,279196,13,-1,0,0,40,-1
17,211870,5,1,0,0,6,-1
22,281432,10,1,0,0,30,-1
27,161155,6,1,0,0,40,-1
23,197904,9,-1,0,0,35,-1
33,111746,12,1,0,0,45,-1
43,170721,10,1,0,0,20,-1
28,70100,13,1,0,0,20,-1
41,193626,9,-1,0,0,40,-1
52,271749,8,1,594,0,40,-1
25,189775,10,-1,0,0,20,-1
63,401531,2,1,0,0,35,-1
59,286967,9,1,0,0,45,-1
45,164427,13,-1,0,0,40,-1
38,91039,13,1,15024,0,60,1
40,347934,9,-1,0,0,35,-1
46,371373,9,1,0,0,40,-1
35,32220,12,-1,0,0,60,-1
34,187251,9,-1,0,0,25,-1
33,178107,13,1,0,0,20,-1
41,343121,9,-1,0,0,36,-1
20,262749,10,1,0,0,40,-1
23,403107,3,1,0,0,40,-1
26,64293,10,-1,0,0,35,-1
72,303588,9,1,0,0,20,-1
23,324960,9,1,0,0,40,-1
62,114060,9,1,0,0,40,-1
52,48925,10,1,0,0,40,-1
58,180980,10,-1,0,0,42,-1
25,181054,13,-1,0,0,40,-1
24,388093,13,1,0,0,40,-1
19,249609,10,1,0,0,8,-1
43,112131,10,1,0,0,40,-1
47,543162,9,-1,0,0,40,-1
39,91996,9,-1,0,0,40,-1
49,141944,11,1,0,1380,42,-1
53,251804,3,-1,0,0,30,-1
32,37070,11,1,0,0,45,-1
34,337587,10,1,0,0,50,1
28,189346,9,1,0,0,45,-1
57,222216,11,-1,0,0,38,-1
25,267044,10,-1,0,0,20,-1
20,214635,10,1,0,0,24,-1
21,204226,10,-1,0,0,35,-1
34,108116,13,1,0,0,50,1
38,99146,13,1,15024,0,80,1
50,196232,9,1,7688,0,50,1
24,248344,10,1,0,0,50,-1
37,186035,10,1,0,0,45,1
44,177905,10,1,0,0,58,1
28,85812,10,-1,0,0,40,-1
42,221172,13,1,0,0,40,1
74,99183,10,-1,0,0,9,-1
38,190387,9,1,0,0,50,-1
44,202692,14,1,0,0,40,-1
44,109339,7,-1,0,0,46,-1
26,108658,9,1,0,0,40,-1
36,197202,9,1,0,0,40,-1
41,101739,12,-1,0,0,50,1
67,231559,15,1,20051,0,48,1
39,207853,8,1,0,0,50,-1
57,190942,2,-1,0,0,30,-1
29,102345,11,1,0,0,40,-1
31,41493,13,-1,0,0,45,-1
34,190027,9,-1,0,0,40,-1
44,210525,10,1,0,0,40,-1
29,133937,16,1,0,0,40,-1
30,237903,10,-1,0,0,40,-1
27,163862,9,1,0,0,40,-1
27,201872,10,1,0,0,50,-1
32,84179,9,-1,0,0,45,-1
58,51662,6,-1,0,0,8,-1
35,233327,10,1,0,0,40,-1
21,259510,9,1,0,0,36,-1
28,184831,10,1,0,0,40,-1
46,245724,10,1,0,0,50,-1
36,27053,9,-1,0,0,40,-1
72,205343,7,-1,0,0,40,-1
35,229328,9,-1,0,0,40,-1
33,319560,11,-1,0,0,40,1
69,136218,7,-1,0,0,40,-1
35,54576,9,1,0,0,40,-1
31,323069,9,-1,0,0,20,-1
34,148291,9,-1,0,0,32,-1
30,152453,7,1,0,0,40,-1
28,114053,13,1,0,0,55,-1
54,212960,13,1,0,0,35,1
47,264052,10,1,0,0,50,1
24,82804,9,-1,0,0,40,-1
52,334273,13,1,0,0,60,1
20,27337,9,1,0,0,48,-1
43,188436,14,1,5013,0,45,-1
45,433665,4,-1,0,0,40,-1
29,110663,9,1,0,0,35,-1
47,87490,14,1,0,0,42,-1
24,354351,9,1,0,0,40,-1
51,95469,9,1,0,0,40,-1
17,242718,7,1,0,0,12,-1
37,22463,11,1,0,1977,40,1
27,158156,16,-1,0,0,70,-1
29,350162,13,1,0,0,40,1
18,165532,8,1,0,0,25,-1
36,28738,12,-1,0,0,35,-1
58,283635,13,-1,0,0,40,-1
26,86646,10,1,0,0,45,-1
65,195733,10,1,0,0,30,1
57,69884,9,1,0,0,40,1
59,199713,9,1,0,0,40,-1
27,181659,9,1,0,0,40,-1
31,340939,13,1,0,0,40,-1
21,197747,10,-1,0,0,24,-1
29,34292,10,1,0,0,60,-1
18,156764,7,1,0,0,40,-1
52,25826,6,1,0,1887,47,1
57,103948,13,1,0,0,80,-1
42,137390,9,1,0,0,40,-1
55,105138,9,-1,0,0,40,-1
60,39352,4,1,0,0,48,1
31,168387,13,1,7688,0,40,1
23,117789,13,-1,0,0,40,-1
27,267147,9,1,0,0,40,-1
23,99399,10,-1,0,0,25,-1
42,214242,15,1,0,1902,50,1
25,200408,10,1,2174,0,40,-1
49,136455,13,-1,0,0,45,-1
32,239824,13,1,0,0,40,-1
19,217039,10,1,0,0,28,-1
60,51290,4,-1,0,0,40,-1
42,175674,5,1,0,0,40,-1
35,194404,12,1,0,0,40,-1
48,45612,9,-1,0,0,37,-1
51,410114,14,1,0,0,40,1
29,182521,9,1,0,0,40,-1
36,339772,9,1,0,0,40,-1
17,169658,6,-1,0,0,21,-1
52,200853,14,-1,6849,0,60,-1
24,247564,9,1,0,0,40,-1
24,249909,9,1,0,0,50,-1
26,208122,13,1,1055,0,40,-1
27,109881,13,-1,0,0,20,-1
39,207824,9,1,0,0,60,-1
30,369027,9,1,0,0,45,-1
50,114117,9,1,0,0,32,-1
52,51048,13,1,0,0,55,-1
46,102388,15,1,15024,0,45,1
23,190483,13,-1,0,0,20,-1
45,462440,7,-1,0,0,20,-1
65,109351,5,-1,0,0,24,-1
29,34383,11,1,0,0,55,-1
47,241832,5,1,0,0,40,-1
30,124187,9,1,0,0,60,-1
34,153614,9,1,0,0,45,1
38,267556,9,1,0,0,64,-1
33,205469,10,1,0,0,40,1
49,268090,13,1,0,0,26,1
47,165039,10,-1,0,0,40,-1
49,120451,6,-1,0,0,40,-1
43,154374,10,1,15024,0,60,1
30,103649,13,-1,0,0,40,1
58,35723,9,1,0,0,60,-1
19,262601,9,-1,0,0,14,-1
21,226181,13,1,0,0,40,-1
33,175697,13,1,15024,0,60,1
47,248145,3,1,0,0,50,-1
52,289436,16,1,0,0,60,1
26,75654,9,1,0,0,55,-1
60,199378,9,1,0,0,40,-1
21,160968,10,1,0,0,40,-1
36,188563,10,1,5178,0,50,1
31,55849,10,1,0,0,45,-1
50,195322,16,1,0,0,40,1
31,402089,9,-1,0,0,40,-1
71,78277,9,1,0,0,15,-1
58,158611,9,1,0,0,50,-1
30,169496,13,1,0,0,40,1
20,130959,10,1,0,0,20,-1
24,556660,9,1,4101,0,50,-1
35,292472,16,1,0,0,40,1
38,143774,10,-1,0,0,45,-1
27,288341,9,-1,0,0,32,-1
29,71592,10,-1,0,0,40,-1
70,167358,5,-1,1111,0,15,-1
34,106742,9,1,0,0,45,-1
44,219288,4,1,0,0,35,-1
43,174524,9,1,0,0,40,1
44,335183,8,1,0,0,40,1
35,261293,14,1,0,0,60,-1
27,111900,10,1,0,0,40,-1
43,194360,14,1,0,0,38,-1
20,81145,10,-1,0,0,25,-1
42,341204,12,-1,8614,0,40,1
27,249362,10,1,3411,0,40,-1
42,247019,9,1,0,0,40,1
20,114746,7,-1,0,1762,40,-1
24,172146,5,1,0,1721,40,-1
48,110457,10,1,0,0,40,-1
17,80077,7,-1,0,0,20,-1
17,368700,7,1,0,0,10,-1
33,182556,13,1,0,0,40,1
50,219420,9,1,0,0,50,1
22,240817,9,-1,2597,0,40,-1
17,102726,8,1,0,0,16,-1
32,226267,10,1,0,0,40,-1
31,125457,9,1,0,0,45,-1
58,204021,9,1,0,0,50,-1
29,92262,9,1,0,0,48,-1
37,161141,11,1,0,0,40,1
34,190290,9,1,0,0,40,1
23,430828,10,1,0,0,40,-1
18,59342,7,-1,0,0,5,-1
34,136721,9,-1,0,0,40,-1
66,149422,4,1,0,0,4,-1
45,86644,13,-1,0,0,55,-1
41,195124,14,1,0,0,35,-1
26,167350,9,1,0,0,30,-1
54,113000,10,1,0,0,40,-1
24,140027,10,-1,0,0,45,-1
42,262425,10,1,0,0,50,-1
20,316702,10,1,0,0,20,-1
23,335453,13,-1,0,0,20,-1
25,202480,12,1,0,0,45,-1
35,203628,14,1,0,0,60,1
31,118710,14,1,0,1902,40,1
30,189620,13,-1,0,0,40,-1
19,475028,9,-1,0,0,20,-1
36,110866,13,1,0,0,50,-1
31,243605,13,-1,0,1380,40,-1
21,163870,10,1,0,0,30,-1
31,80145,10,1,0,0,40,-1
46,295566,16,-1,25236,0,65,1
44,63042,13,-1,0,0,50,1
40,229148,8,1,0,0,40,-1
45,242552,10,1,0,0,40,-1
60,177665,9,1,0,0,35,-1
18,208103,7,1,0,0,25,-1
28,296450,13,1,0,0,40,-1
36,70282,10,-1,0,0,40,-1
36,271767,13,1,0,0,40,-1
40,144995,11,1,4386,0,40,-1
36,382635,13,-1,0,0,35,-1
31,295697,9,-1,0,0,40,-1
33,194141,9,1,0,0,40,-1
19,378418,9,-1,0,0,40,-1
22,214399,10,-1,0,0,15,-1
34,217460,13,1,0,0,45,1
33,182556,9,1,0,0,40,-1
41,125831,9,1,0,2051,60,-1
29,271328,13,1,4650,0,40,-1
50,50459,9,1,0,0,42,1
42,162140,13,1,7298,0,45,1
43,177937,13,1,0,0,40,1
44,111502,9,-1,0,0,40,-1
20,299047,10,-1,0,0,20,-1
31,223212,9,1,0,0,40,-1
65,118474,7,1,9386,0,59,1
23,352139,10,-1,0,0,24,-1
55,173093,10,-1,0,0,40,-1
26,181655,11,1,0,2377,45,-1
25,332702,11,-1,0,0,15,-1
45,51164,10,-1,0,0,40,-1
35,234901,10,1,2407,0,40,-1
36,131414,10,-1,0,0,36,-1
43,260960,13,1,0,0,50,-1
56,156052,9,-1,594,0,20,-1
42,279914,13,1,0,0,40,1
19,192453,10,-1,0,0,25,-1
55,200939,9,1,0,0,72,-1
42,151408,14,-1,14084,0,50,1
26,112847,11,1,0,0,40,-1
17,316929,8,1,0,0,20,-1
42,126319,13,-1,0,0,40,1
55,197422,9,1,7688,0,40,1
32,267736,10,-1,0,0,40,-1
29,267034,7,1,0,0,40,-1
46,193047,13,1,0,0,37,-1
29,356089,13,1,7688,0,40,1
22,223515,13,1,0,0,20,-1
58,87510,6,1,0,0,40,-1
23,145111,9,1,0,0,50,-1
39,48093,9,1,0,0,40,-1
27,31757,11,1,0,0,38,-1
54,285854,9,1,0,0,40,1
33,120064,13,-1,0,0,45,-1
46,167381,9,-1,0,0,40,1
37,103408,9,1,0,0,40,-1
36,101460,9,-1,0,0,18,-1
59,420537,9,-1,0,0,38,1
34,119411,9,1,0,0,40,-1
53,128272,16,1,0,0,70,1
51,386773,13,1,0,0,55,1
32,283268,6,-1,0,0,42,-1
31,301526,10,1,0,0,40,-1
